8 2 500000000.0 4.81333950335e-06
3 4 500000000.0 4.39294640947e-06
4 3 500000000.0 4.39294640947e-06
3 9 500000000.0 5.22081825465e-06
9 3 500000000.0 5.22081825465e-06
3 10 500000000.0 5.81247117478e-06
10 3 500000000.0 5.81247117478e-06
4 5 500000000.0 4.63287060047e-06
5 4 500000000.0 4.63287060047e-06
4 10 500000000.0 5.2679748653e-06
10 4 500000000.0 5.2679748653e-06
5 10 500000000.0 6.12858201971e-06
10 5 500000000.0 6.12858201971e-06
5 11 500000000.0 6.292082159e-06
11 5 500000000.0 6.292082159e-06
6 7 500000000.0 6.7763989756e-06
7 6 500000000.0 6.7763989756e-06
6 12 500000000.0 7.23990971888e-06
12 6 500000000.0 7.23990971888e-06
7 8 500000000.0 3.86318997677e-06
8 7 500000000.0 3.86318997677e-06
7 13 500000000.0 3.80940047566e-06
13 7 500000000.0 3.80940047566e-06
7 14 500000000.0 6.49730574916e-06
14 7 500000000.0 6.49730574916e-06
8 9 500000000.0 5.3151744994e-06
9 8 500000000.0 5.3151744994e-06
8 13 500000000.0 6.61354654456e-06
13 8 500000000.0 6.61354654456e-06
8 14 500000000.0 5.7043374293e-06
14 8 500000000.0 5.7043374293e-06
9 10 500000000.0 6.26641743276e-06
10 9 500000000.0 6.26641743276e-06
9 14 500000000.0 5.83413847525e-06
14 9 500000000.0 5.83413847525e-06
9 15 500000000.0 4.32690966738e-06
15 9 500000000.0 4.32690966738e-06
9 16 500000000.0 6.86730008741e-06
16 9 500000000.0 6.86730008741e-06
10 11 500000000.0 4.39918274727e-06
11 10 500000000.0 4.39918274727e-06
10 16 500000000.0 6.75672007576e-06
16 10 500000000.0 6.75672007576e-06
10 17 500000000.0 6.07260848594e-06
17 10 500000000.0 6.07260848594e-06
11 17 500000000.0 4.12502406521e-06
17 11 500000000.0 4.12502406521e-06
12 13 500000000.0 4.61903846458e-06
13 12 500000000.0 4.61903846458e-06
12 18 500000000.0 3.2982192734e-06
18 12 500000000.0 3.2982192734e-06
12 19 500000000.0 6.47409180822e-06
19 12 500000000.0 6.47409180822e-06
13 14 500000000.0 5.54991108296e-06
14 13 500000000.0 5.54991108296e-06
13 18 500000000.0 6.50183407243e-06
18 13 500000000.0 6.50183407243e-06
13 19 500000000.0 5.69515533838e-06
19 13 500000000.0 5.69515533838e-06
14 15 500000000.0 4.87908481843e-06
15 14 500000000.0 4.87908481843e-06
14 19 500000000.0 7.03198340219e-06
19 14 500000000.0 7.03198340219e-06
14 20 500000000.0 3.84937940279e-06
20 14 500000000.0 3.84937940279e-06
14 21 500000000.0 6.10354136236e-06
21 14 500000000.0 6.10354136236e-06
15 16 500000000.0 4.13959547121e-06
16 15 500000000.0 4.13959547121e-06
15 20 500000000.0 5.88438774667e-06
20 15 500000000.0 5.88438774667e-06
15 21 500000000.0 4.00177601814e-06
21 15 500000000.0 4.00177601814e-06
15 22 500000000.0 6.73236718038e-06
22 15 500000000.0 6.73236718038e-06
16 17 500000000.0 4.20244661524e-06
17 16 500000000.0 4.20244661524e-06
16 21 500000000.0 5.60397508091e-06
21 16 500000000.0 5.60397508091e-06
16 22 500000000.0 4.32537622036e-06
22 16 500000000.0 4.32537622036e-06
16 23 500000000.0 6.5647021669e-06
23 16 500000000.0 6.5647021669e-06
17 22 500000000.0 6.57667093242e-06
22 17 500000000.0 6.57667093242e-06
17 23 500000000.0 5.69939187493e-06
23 17 500000000.0 5.69939187493e-06
18 19 500000000.0 5.05055762513e-06
19 18 500000000.0 5.05055762513e-06
18 24 500000000.0 5.94971040111e-06
24 18 500000000.0 5.94971040111e-06
19 20 500000000.0 5.46057530268e-06
20 19 500000000.0 5.46057530268e-06
19 24 500000000.0 6.63778221795e-06
24 19 500000000.0 6.63778221795e-06
19 25 500000000.0 5.74517233388e-06
25 19 500000000.0 5.74517233388e-06
19 26 500000000.0 7.16857162207e-06
26 19 500000000.0 7.16857162207e-06
20 21 500000000.0 4.20971364036e-06
21 20 500000000.0 4.20971364036e-06
20 26 500000000.0 5.15507042657e-06
26 20 500000000.0 5.15507042657e-06
20 27 500000000.0 6.08161195879e-06
27 20 500000000.0 6.08161195879e-06
21 22 500000000.0 5.07672224387e-06
22 21 500000000.0 5.07672224387e-06
21 26 500000000.0 6.0729438458e-06
26 21 500000000.0 6.0729438458e-06
21 27 500000000.0 4.55479668166e-06
27 21 500000000.0 4.55479668166e-06
22 23 500000000.0 4.40777778469e-06
23 22 500000000.0 4.40777778469e-06
22 27 500000000.0 6.56175964147e-06
27 22 500000000.0 6.56175964147e-06
22 28 500000000.0 5.40586000539e-06
28 22 500000000.0 5.40586000539e-06
22 29 500000000.0 6.71456618484e-06
29 22 500000000.0 6.71456618484e-06
23 28 500000000.0 6.99696287636e-06
28 23 500000000.0 6.99696287636e-06
23 29 500000000.0 3.7186506583e-06
29 23 500000000.0 3.7186506583e-06
24 25 500000000.0 3.34921916329e-06
25 24 500000000.0 3.34921916329e-06
24 30 500000000.0 3.85638418884e-06
30 24 500000000.0 3.85638418884e-06
24 31 500000000.0 7.11791445283e-06
31 24 500000000.0 7.11791445283e-06
25 26 500000000.0 7.23260165154e-06
26 25 500000000.0 7.23260165154e-06
25 30 500000000.0 4.45148149824e-06
30 25 500000000.0 4.45148149824e-06
25 31 500000000.0 4.9404078895e-06
31 25 500000000.0 4.9404078895e-06
26 27 500000000.0 3.19679731702e-06
27 26 500000000.0 3.19679731702e-06
26 32 500000000.0 5.66042289467e-06
32 26 500000000.0 5.66042289467e-06
26 33 500000000.0 5.51104500789e-06
33 26 500000000.0 5.51104500789e-06
27 28 500000000.0 5.68174062963e-06
28 27 500000000.0 5.68174062963e-06
27 32 500000000.0 6.98596347243e-06
32 27 500000000.0 6.98596347243e-06
27 33 500000000.0 4.6217988314e-06
33 27 500000000.0 4.6217988314e-06
28 29 500000000.0 6.1001352662e-06
29 28 500000000.0 6.1001352662e-06
28 33 500000000.0 5.85305671848e-06
33 28 500000000.0 5.85305671848e-06
28 34 500000000.0 4.18232868581e-06
34 28 500000000.0 4.18232868581e-06
28 35 500000000.0 6.20498140543e-06
35 28 500000000.0 6.20498140543e-06
29 35 500000000.0 6.14925010108e-06
35 29 500000000.0 6.14925010108e-06
30 31 500000000.0 4.70445765378e-06
31 30 500000000.0 4.70445765378e-06
31 32 500000000.0 5.35517089741e-06
32 31 500000000.0 5.35517089741e-06
32 33 500000000.0 4.14144682415e-06
33 32 500000000.0 4.14144682415e-06
33 34 500000000.0 4.86483920423e-06
34 33 500000000.0 4.86483920423e-06
34 35 500000000.0 5.06268251663e-06
35 34 500000000.0 5.06268251663e-06
;
param : b_flow l_flow p_flow fx fy :=
0 1399951.04755 0.01 8788855.54394 3667.99216929 2106.2577741
1 994101.459232 0.01 1548474.44643 1155.34445796 -299.830656151
2 3091267.80074 0.01 16545055.5652 3822.77524232 1223.14465957
3 2755046.08587 0.01 17269124.914 4541.12147788 4595.50560326
4 17434313.4158 0.05 9939651.39286 5930.49332278 -434.601904349
5 3368892.44429 0.01 19973189.6648 3806.38281992 1207.54692249
6 1285697.99163 0.01 8916381.44998 3307.90368424 972.224058269
7 1264826.0975 0.01 6246888.24092 5201.33463208 2284.73330222
8 3618276.98428 0.01 5930050.63478 4803.76605525 1999.62367034
9 598411.164087 0.01 3647491.95703 3496.78555553 2299.02270929
;
param : b_CLC := 1e5 ;
param : b_CRC := 1e5 ;
param : l_CLC := 1e-3 ;
param : l_CRC := 1e-2 ;
param : p_CLC := 1e6 ;
param : p_CRC := 1e6 ;

param : bigM := 1e10 ;

param : dist := 1000.0 ;
param : dim1 := 6 ;
param : dim2 := 6 ;

param : W :=
0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 0
0 9 0
0 10 0
0 11 0
0 12 0
0 13 0
0 14 0
0 15 0
0 16 0
0 17 0
0 18 0
0 19 0
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 1
0 27 0
0 28 0
0 29 0
0 30 0
0 31 0
0 32 0
0 33 0
0 34 0
0 35 0
1 0 0
1 1 0
1 2 0
1 3 0
1 4 0
1 5 0
1 6 1
1 7 0
1 8 0
1 9 0
1 10 0
1 11 0
1 12 0
1 13 0
1 14 0
1 15 0
1 16 0
1 17 0
1 18 0
1 19 0
1 20 0
1 21 0
1 22 0
1 23 0
1 24 0
1 25 0
1 26 0
1 27 0
1 28 0
1 29 0
1 30 0
1 31 0
1 32 0
1 33 0
1 34 0
1 35 0
2 0 0
2 1 0
2 2 0
2 3 0
2 4 0
2 5 0
2 6 0
2 7 0
2 8 1
2 9 0
2 10 0
2 11 0
2 12 0
2 13 0
2 14 0
2 15 0
2 16 0
2 17 0
2 18 0
2 19 0
2 20 0
2 21 0
2 22 0
2 23 0
2 24 0
2 25 0
2 26 0
2 27 0
2 28 0
2 29 0
2 30 1
2 31 0
2 32 0
2 33 0
2 34 0
2 35 0
3 0 0
3 1 0
3 2 0
3 3 0
3 4 0
3 5 0
3 6 0
3 7 0
3 8 0
3 9 0
3 10 0
3 11 0
3 12 0
3 13 0
3 14 0
3 15 0
3 16 0
3 17 0
3 18 0
3 19 0
3 20 0
3 21 0
3 22 1
3 23 0
3 24 0
3 25 0
3 26 0
3 27 0
3 28 1
3 29 0
3 30 0
3 31 0
3 32 0
3 33 0
3 34 0
3 35 0
4 0 0
4 1 0
4 2 0
4 3 0
4 4 0
4 5 0
4 6 0
4 7 0
4 8 0
4 9 0
4 10 0
4 11 0
4 12 0
4 13 0
4 14 0
4 15 0
4 16 0
4 17 0
4 18 0
4 19 0
4 20 0
4 21 0
4 22 0
4 23 0
4 24 0
4 25 0
4 26 0
4 27 0
4 28 0
4 29 0
4 30 1
4 31 0
4 32 0
4 33 0
4 34 0
4 35 0
5 0 0
5 1 0
5 2 0
5 3 0
5 4 0
5 5 0
5 6 0
5 7 0
5 8 0
5 9 0
5 10 0
5 11 0
5 12 0
5 13 0
5 14 0
5 15 0
5 16 0
5 17 0
5 18 0
5 19 0
5 20 0
5 21 0
5 22 0
5 23 0
5 24 0
5 25 1
5 26 0
5 27 0
5 28 0
5 29 0
5 30 0
5 31 1
5 32 0
5 33 0
5 34 0
5 35 0
6 0 0
6 1 0
6 2 0
6 3 0
6 4 0
6 5 0
6 6 0
6 7 0
6 8 0
6 9 0
6 10 0
6 11 0
6 12 0
6 13 0
6 14 0
6 15 0
6 16 0
6 17 0
6 18 0
6 19 1
6 20 0
6 21 0
6 22 0
6 23 0
6 24 0
6 25 0
6 26 0
6 27 0
6 28 0
6 29 0
6 30 0
6 31 0
6 32 0
6 33 0
6 34 0
6 35 0
7 0 0
7 1 0
7 2 0
7 3 0
7 4 0
7 5 0
7 6 0
7 7 0
7 8 0
7 9 0
7 10 0
7 11 0
7 12 0
7 13 0
7 14 0
7 15 0
7 16 0
7 17 0
7 18 0
7 19 0
7 20 0
7 21 0
7 22 0
7 23 0
7 24 0
7 25 0
7 26 0
7 27 0
7 28 0
7 29 0
7 30 0
7 31 0
7 32 1
7 33 0
7 34 0
7 35 0
8 0 0
8 1 0
8 2 0
8 3 0
8 4 0
8 5 0
8 6 0
8 7 0
8 8 0
8 9 0
8 10 0
8 11 0
8 12 0
8 13 0
8 14 0
8 15 0
8 16 0
8 17 0
8 18 0
8 19 0
8 20 0
8 21 0
8 22 0
8 23 0
8 24 0
8 25 0
8 26 0
8 27 0
8 28 0
8 29 0
8 30 0
8 31 0
8 32 1
8 33 0
8 34 0
8 35 0
9 0 0
9 1 0
9 2 0
9 3 0
9 4 0
9 5 0
9 6 0
9 7 0
9 8 0
9 9 0
9 10 0
9 11 0
9 12 0
9 13 0
9 14 0
9 15 0
9 16 0
9 17 0
9 18 0
9 19 0
9 20 0
9 21 0
9 22 0
9 23 0
9 24 0
9 25 1
9 26 1
9 27 0
9 28 0
9 29 0
9 30 0
9 31 0
9 32 0
9 33 0
9 34 0
9 35 0
;
